Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,136",The Magic Wardrobe,"$258,429",-,-,"$258,429",100%
"1,137",The Music Never Stopped,"$258,223","$258,223",100%,-,-
"1,138",My Last Five Girlfriends,"$257,317",-,-,"$257,317",100%
"1,139",The Holy Land of Tyrol,"$256,078",-,-,"$256,078",100%
"1,140",Kon Khon,"$255,058",-,-,"$255,058",100%
"1,141",Women with Cows,"$254,450",-,-,"$254,450",100%
"1,142",Verbo,"$254,247",-,-,"$254,247",100%
"1,143",Courage,"$253,194",-,-,"$253,194",100%
"1,144",Leaving,"$252,898",-,-,"$252,898",100%
"1,145",Footsteps in the Sand,"$252,386",-,-,"$252,386",100%
"1,146",Legendary Amazons,"$248,280",-,-,"$248,280",100%
"1,147",Guilty of Romance,"$246,091",-,-,"$246,091",100%
"1,148",Sleeping Sickness,"$245,317",-,-,"$245,317",100%
"1,149",Tumbok,"$244,040",-,-,"$244,040",100%
"1,150","Hi, Fidelity","$243,340",-,-,"$243,340",100%
"1,151",Survival of the Dead 2011 Re-release,"$242,887",-,-,"$242,887",100%
"1,152",Love Is All,"$242,850",-,-,"$242,850",100%
"1,153",My Perestroika,"$242,707","$242,707",100%,-,-
"1,154",Polnische Ostern,"$237,048",-,-,"$237,048",100%
"1,155",The Extreme Tragic Story of Celal Tan and His Family,"$234,818",-,-,"$234,818",100%
"1,156",The Cat Vanishes,"$233,892",-,-,"$233,892",100%
"1,157","Life, Above All","$230,529","$134,461",58.3%,"$96,068",41.7%
"1,158",Wrecked,"$229,532","$8,020",3.5%,"$221,512",96.5%
"1,159",Bróder,"$229,437",-,-,"$229,437",100%
"1,160",A Matter of Principles 2011 Re-release,"$229,049",-,-,"$229,049",100%
"1,161",After the Revolution,"$228,984",-,-,"$228,984",100%
"1,162",Sket,"$227,283",-,-,"$227,283",100%
"1,163",Schellebelle 1919,"$225,937",-,-,"$225,937",100%
"1,164",Mozzarella Stories,"$224,494",-,-,"$224,494",100%
"1,165",The Field of Enchantment,"$224,488",-,-,"$224,488",100%
"1,166",Rust,"$223,845",-,-,"$223,845",100%
"1,167",Venghai,"$223,204",-,-,"$223,204",100%
"1,168",Lincz,"$223,165",-,-,"$223,165",100%
"1,169",7 Aum Arivu,"$221,894",-,-,"$221,894",100%
"1,170",Tokyo Oasis,"$221,620",-,-,"$221,620",100%
"1,171",The Bang Bang Club,"$221,292",-,-,"$221,292",100%
"1,172",The Flight of the Swan,"$220,884",-,-,"$220,884",100%
"1,173",Thomas & Friends: Day of the Diesels,"$220,509",-,-,"$220,509",100%
"1,174",A Quiet Outpost,"$219,698",-,-,"$219,698",100%
"1,175",How to Steal 2 Million,"$215,791",-,-,"$215,791",100%
"1,176",Beach Spike,"$215,598",-,-,"$215,598",100%
"1,177",Warriors of the Rainbow: Seediq Bale II,"$213,543",-,-,"$213,543",100%
"1,178",The Afflicted,"$212,940","$212,940",100%,-,-
"1,179",¿Estás ahí?,"$212,858",-,-,"$212,858",100%
"1,180",Perfect Rivals,"$212,245",-,-,"$212,245",100%
"1,181",Hypnosis,"$211,681",-,-,"$211,681",100%
"1,182",Reyder,"$210,871",-,-,"$210,871",100%
"1,183",Rolling Stars: The Movie,"$209,467",-,-,"$209,467",100%
"1,184",Miss Conception 2011 Re-release,"$208,612",-,-,"$208,612",100%
"1,185",Getroud met Rugby: Die Onvertelde Storie,"$208,531",-,-,"$208,531",100%
"1,186",Lotte and the Moonstone Secret,"$208,291",-,-,"$208,291",100%
"1,187",Big Mamma's Boy,"$207,262",-,-,"$207,262",100%
"1,188",Folk Songs Forever,"$207,092",-,-,"$207,092",100%
"1,189",Love You You,"$206,561",-,-,"$206,561",100%
"1,190",Notizie degli scavi,"$205,338",-,-,"$205,338",100%
"1,191",Huyen Su Thien Do,"$205,044",-,-,"$205,044",100%
"1,192",Kormoranid ehk Nahkpükse ei pesta,"$204,395",-,-,"$204,395",100%
"1,193",Americano,"$204,165",-,-,"$204,165",100%
"1,194","Filth to Ashes, Flesh to Dust","$202,531","$202,531",100%,-,-
"1,195",A Matador's Mistress 2011 Re-release,"$200,992",-,-,"$200,992",100%
"1,196",Calling 3,"$199,719",-,-,"$199,719",100%
"1,197",October Baby,"$199,442","$199,442",100%,-,-
"1,198",Doraemon the Movie: The New Records of Nobita's Spaceblazer 2011 Re-release,"$198,281",-,-,"$198,281",100%
"1,199",Erratum,"$198,276",-,-,"$198,276",100%
"1,200",Whores' Glory,"$197,932","$31,420",15.9%,"$166,512",84.1%
"1,201",Come trovare nel modo giusto l'uomo sbagliato,"$195,943",-,-,"$195,943",100%
"1,202",The Woman Knight of Mirror Lake,"$194,780",-,-,"$194,780",100%
"1,203",Blood Creek 2011 Re-release,"$193,776",-,-,"$193,776",100%
"1,204",I Am Kalam,"$193,593",-,-,"$193,593",100%
"1,205",The Fatherless,"$192,785",-,-,"$192,785",100%
"1,206",Runway Beat,"$192,631",-,-,"$192,631",100%
"1,207",Disneynature: Wings of Life,"$192,467",-,-,"$192,467",100%
"1,208",Memories of Anne Frank,"$192,134",-,-,"$192,134",100%
"1,209",Lian xia lian xia lian lian xia,"$191,502",-,-,"$191,502",100%
"1,210",Chalo Dilli,"$191,185","$94,300",49.3%,"$96,885",50.7%
"1,211",Game of Death,"$189,805",-,-,"$189,805",100%
"1,212",La Rodata,"$189,467",-,-,"$189,467",100%
"1,213",The Runway,"$187,089",-,-,"$187,089",100%
"1,214",Breakaway 2011 Re-release,"$186,410",-,-,"$186,410",100%
"1,215",The Depraved,"$186,276",-,-,"$186,276",100%
"1,216",Je l'aimais 2011 Re-release,"$184,888",-,-,"$184,888",100%
"1,217",Amigo,"$184,705","$184,705",100%,-,-
"1,218",Voyez comme ils dansent,"$183,842",-,-,"$183,842",100%
"1,219","The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby","$183,342","$183,342",100%,-,-
"1,220",Sneakers,"$182,485",-,-,"$182,485",100%
"1,221",Lucky Luke 2011 Re-release,"$182,081",-,-,"$182,081",100%
"1,222",The Howling: Reborn,"$180,871",-,-,"$180,871",100%
"1,223",The Coffin 2011 Re-release,"$180,416",-,-,"$180,416",100%
"1,224",Go for It!,"$180,237","$180,237",100%,-,-
"1,225",Lovemakers,"$179,154",-,-,"$179,154",100%
"1,226",Hayfever,"$178,420",-,-,"$178,420",100%
"1,227",And Soon the Darkness,"$177,182",-,-,"$177,182",100%
"1,228",Thomas & Friends: Misty Island Rescue,"$175,885",-,-,"$175,885",100%
"1,229","Happy New Year, Grandma!","$174,458",-,-,"$174,458",100%
"1,230",Second Chance,"$174,095",-,-,"$174,095",100%
"1,231",The Father and the Foreigner,"$173,810",-,-,"$173,810",100%
"1,232",The First on the List,"$173,276",-,-,"$173,276",100%
"1,233",Cirkus Columbia,"$173,083","$3,457",2%,"$169,626",98%
"1,234",Bellflower,"$172,935","$168,226",97.3%,"$4,709",2.7%
"1,235",Foo Fighters: Back and Forth,"$172,558",-,-,"$172,558",100%
"1,236",The Cinderella,"$171,774",-,-,"$171,774",100%
"1,237",Fasel W Na'oud,"$171,373",-,-,"$171,373",100%
"1,238",The Winner,"$171,143",-,-,"$171,143",100%
"1,239",Ek Joke Net,"$170,432",-,-,"$170,432",100%
"1,240",The Human Centipede II (Full Sequence),"$170,323","$141,877",83.3%,"$28,446",16.7%
"1,241",Reus,"$170,271",-,-,"$170,271",100%
"1,242",Tornado Alley,"$170,155",-,-,"$170,155",100%
"1,243",Viva Riva!,"$168,982","$61,759",36.5%,"$107,223",63.5%
"1,244",Treasure Hunters,"$168,454",-,-,"$168,454",100%
"1,245",Bokutachi no afutâ sukûru,"$167,327",-,-,"$167,327",100%
"1,246",Türkan,"$167,173",-,-,"$167,173",100%
"1,247",A Dangerous Man,"$166,865",-,-,"$166,865",100%
"1,248",Bhuddah Hoga Tera Baap,"$163,533",-,-,"$163,533",100%
"1,249",Ebn El Onsol,"$163,006",-,-,"$163,006",100%
"1,250",Tanu Weds Manu,"$162,756",-,-,"$162,756",100%
"1,251",City State,"$162,562",-,-,"$162,562",100%
"1,252",Karate-Robo Zaborgar,"$162,288",-,-,"$162,288",100%
"1,253",The Turin Horse,"$162,088","$56,391",34.8%,"$105,697",65.2%
"1,254",Ghostbusters 2011 Re-release,"$161,688",-,-,"$161,688",100%
"1,255",Road to Nowhere,"$161,619","$40,294",24.9%,"$121,325",75.1%
"1,256",Hotel Swooni,"$161,338",-,-,"$161,338",100%
"1,257",Super 8 Stories 2011 Re-release,"$160,356",-,-,"$160,356",100%
"1,258",El último cuerpo,"$159,940",-,-,"$159,940",100%
"1,259",Mil cretins,"$159,885",-,-,"$159,885",100%
"1,260",The Last Man on Earth,"$159,846",-,-,"$159,846",100%
"1,261",Eames: The Architect & The Painter,"$159,715","$153,088",95.9%,"$6,627",4.1%
"1,262",From Time to Time,"$159,640",-,-,"$159,640",100%
"1,263",Into Paradiso,"$159,465",-,-,"$159,465",100%
"1,264",Phase 7,"$158,421",-,-,"$158,421",100%
"1,265",Final Balance,"$157,646",-,-,"$157,646",100%
"1,266",Chasing Madoff,"$157,612","$157,612",100%,-,-
"1,267",Wunderkinder,"$157,362",-,-,"$157,362",100%
"1,268","Sexo, amor y otras perversiones 2","$157,155",-,-,"$157,155",100%
"1,269",George Harrison: Living in the Material World,"$156,113",-,-,"$156,113",100%
"1,270",Los inadaptados,"$155,097",-,-,"$155,097",100%
"1,271",Magic Trip: Ken Kesey's Search for a Kool Place,"$155,005","$154,521",99.7%,$484,0.3%
"1,272",Risto,"$154,855",-,-,"$154,855",100%
"1,273",Toast,"$153,922",-,-,"$153,922",100%
"1,274",Güelcom,"$151,568",-,-,"$151,568",100%
"1,275",Lost Kisses,"$151,454",-,-,"$151,454",100%
"1,276",Revenge of the Electric Car,"$151,272","$150,886",99.7%,$386,0.3%
"1,277",The House,"$151,191",-,-,"$151,191",100%
"1,278",The Practice of Beauty,"$150,333",-,-,"$150,333",100%
"1,279",Birds of America,"$150,278",-,-,"$150,278",100%
"1,280",Nobody Else But You,"$150,173","$43,040",28.7%,"$107,133",71.3%
"1,281",40,"$149,870",-,-,"$149,870",100%
"1,282",The Thaw,"$149,857",-,-,"$149,857",100%
"1,283",In Your Hands,"$149,814",-,-,"$149,814",100%
"1,284",The Microchip,"$149,409",-,-,"$149,409",100%
"1,285",Gun Hill Road,"$148,994","$148,994",100%,-,-
"1,286",Tutta colpa della musica,"$148,994",-,-,"$148,994",100%
"1,287",Wonrayipeu,"$148,783",-,-,"$148,783",100%
"1,288",Future Lasts Forever,"$148,545",-,-,"$148,545",100%
"1,289",Hard Times,"$148,498",-,-,"$148,498",100%
"1,290",Love for Life,"$148,174",-,-,"$148,174",100%
"1,291",Nasa,"$147,834",-,-,"$147,834",100%
"1,292",Griff the Invisible,"$147,831",-,-,"$147,831",100%
"1,293",Burning Man,"$147,153",-,-,"$147,153",100%
"1,294",3 Millones,"$146,248",-,-,"$146,248",100%
"1,295",El cantante 2011 Re-release,"$146,104",-,-,"$146,104",100%
"1,296",Westwind,"$145,470",-,-,"$145,470",100%
"1,297",Talihina Sky: The Story of Kings of Leon,"$145,319",-,-,"$145,319",100%
"1,298",The Prodigy,"$144,652",-,-,"$144,652",100%
"1,299",The Big Bang,"$144,298",-,-,"$144,298",100%
"1,300",Cold Weather,"$144,056","$141,358",98.1%,"$2,698",1.9%
"1,301",Thunder Soul,"$143,986","$143,986",100%,-,-
"1,302",Dirty Girl,"$143,485","$55,125",38.4%,"$88,360",61.6%
"1,303",Bleak Night,"$143,437",-,-,"$143,437",100%
"1,304",Milion dolarów,"$141,399",-,-,"$141,399",100%
"1,305",Mid Mile Racing Love,"$141,348",-,-,"$141,348",100%
"1,306",s.CRY.ed,"$141,055",-,-,"$141,055",100%
"1,307",Metropolis Giorgio Moroder Presents,"$140,907","$27,362",19.4%,"$113,545",80.6%
"1,308",Beautiful Boy,"$140,123","$77,247",55.1%,"$62,876",44.9%
"1,309",De force,"$139,650",-,-,"$139,650",100%
"1,310",Atashin'chi the Movie 2011 Re-release,"$139,545",-,-,"$139,545",100%
"1,311",Super Monkey Returns,"$139,500",-,-,"$139,500",100%
"1,312",Innocent Saturday,"$138,043",-,-,"$138,043",100%
"1,313",I Will Follow,"$135,809","$135,809",100%,-,-
"1,314",Manyas La Pelicula,"$134,960",-,-,"$134,960",100%
"1,315",Tilva Rosh,"$134,808",-,-,"$134,808",100%
"1,316",Isabelle,"$134,730",-,-,"$134,730",100%
"1,317",Without Men,"$133,933",-,-,"$133,933",100%
"1,318",The Days of Noah 2: Apocalypse,"$133,758",-,-,"$133,758",100%
"1,319",Tonight You're Mine,"$132,787","$6,255",4.7%,"$126,532",95.3%
"1,320",Kagit,"$132,461",-,-,"$132,461",100%
"1,321",The Girl by the Lake 2011 Re-release,"$131,962",-,-,"$131,962",100%
"1,322",De l'huile sur le feu,"$131,577",-,-,"$131,577",100%
"1,323",Above Us Only Sky,"$131,189",-,-,"$131,189",100%
"1,324",Al Ragol Al Ghamed,"$130,062",-,-,"$130,062",100%
"1,325",The Fairy,"$129,818","$38,399",29.6%,"$91,419",70.4%
"1,326",My Little Princess,"$128,537",-,-,"$128,537",100%
"1,327",August Friends,"$128,384",-,-,"$128,384",100%
"1,328",Bolero de Noche,"$128,128",-,-,"$128,128",100%
"1,329",The Return of Don Camillo,"$127,840",-,-,"$127,840",100%
"1,330",Eetu ja Konna,"$127,766",-,-,"$127,766",100%
"1,331",Steve Jobs: The Lost Interview,"$127,541","$105,710",82.9%,"$21,831",17.1%
"1,332",Blue Lodge,"$126,535",-,-,"$126,535",100%
"1,333",Ikaw ang pag-ibig,"$126,531",-,-,"$126,531",100%
"1,334",Offside 2011 Re-release,"$124,637",-,-,"$124,637",100%
"1,335",Khallet Warde,"$124,586",-,-,"$124,586",100%
"1,336",Catalunya über alles!,"$124,558",-,-,"$124,558",100%
"1,337",Vidal Sassoon: The Movie,"$124,532","$85,974",69%,"$38,558",31%
"1,338",Will,"$124,104",-,-,"$124,104",100%
"1,339",Puncture,"$123,700","$68,945",55.7%,"$54,755",44.3%
"1,340",Sigur Rós: Inni,"$123,482","$123,482",100%,-,-
"1,341",Dwae-ji-ui wang,"$123,341",-,-,"$123,341",100%
"1,342",The White Lions,"$123,275",-,-,"$123,275",100%
"1,343",God's Faithful Servant: Barla,"$123,093",-,-,"$123,093",100%
"1,344",The Last Mountain,"$122,961","$122,961",100%,-,-
"1,345",Dark Country 2011 Re-release,"$122,407",-,-,"$122,407",100%
"1,346",Iris,"$122,370",-,-,"$122,370",100%
"1,347",Grease 2010 Sing-a-long,"$122,251",-,-,"$122,251",100%
"1,348",Pontioi New Generation = Neon genean,"$121,809",-,-,"$121,809",100%
"1,349",Rsasa Tayche,"$121,212",-,-,"$121,212",100%
"1,350",Brothel Lights,"$121,196",-,-,"$121,196",100%
"1,351",Michael,"$121,034","$15,715",13%,"$105,319",87%
"1,352",Blank City,"$119,929","$116,037",96.8%,"$3,892",3.2%
"1,353",Tum: My Pledge of Love,"$119,580",-,-,"$119,580",100%
"1,354",A Good Night,"$119,128",-,-,"$119,128",100%
"1,355",Il paese delle spose infelici,"$118,984",-,-,"$118,984",100%
"1,356",Succo di marca,"$118,144",-,-,"$118,144",100%
"1,357",Atlikarinca,"$117,909",-,-,"$117,909",100%
"1,358",The Decoy Bride,"$117,754",$759,0.6%,"$116,995",99.4%
"1,359",Michel Petrucciani,"$117,063",-,-,"$117,063",100%
"1,360",Shadows and Faces,"$116,862",-,-,"$116,862",100%
"1,361",This Is Not a Movie,"$116,801",-,-,"$116,801",100%
"1,362",The Undefeated,"$116,381","$116,381",100%,-,-
"1,363",Headshot,"$115,511","$1,373",1.2%,"$114,138",98.8%
"1,364","Siberia, Monamour","$115,240",-,-,"$115,240",100%
"1,365",Fighting Fear,"$114,551",-,-,"$114,551",100%
"1,366",Supershow 3D,"$114,290",-,-,"$114,290",100%
"1,367",Muhurlu Kosk,"$114,164",-,-,"$114,164",100%
"1,368",35 and Ticking,"$113,794","$113,794",100%,-,-
"1,369",The Light Thief,"$112,091",-,-,"$112,091",100%
"1,370",Baby Shower,"$111,351",-,-,"$111,351",100%
"1,371",Gartxot,"$110,955",-,-,"$110,955",100%
"1,372",Sov bizinis,"$110,887",-,-,"$110,887",100%
"1,373",Press,"$110,820",-,-,"$110,820",100%
"1,374",The Unknown Woman,"$109,427",-,-,"$109,427",100%
"1,375",Love Story 2011 Re-release,"$109,219",-,-,"$109,219",100%
"1,376",As Canções,"$109,193",-,-,"$109,193",100%
"1,377",Friday Killer,"$108,295",-,-,"$108,295",100%
"1,378",Mindfulness and Murder,"$108,202",-,-,"$108,202",100%
"1,379",Velayudham,"$107,843",-,-,"$107,843",100%
"1,380",Big Bang Show 2010,"$107,801",-,-,"$107,801",100%
"1,381",Au bistro du coin,"$107,618",-,-,"$107,618",100%
"1,382",Micimutr,"$107,040",-,-,"$107,040",100%
"1,383",Varene iz sakury 2011 Re-release,"$107,029",-,-,"$107,029",100%
"1,384",Nicky's Family,"$106,974",-,-,"$106,974",100%
"1,385",While She Was Out 2011 Re-release,"$106,678",-,-,"$106,678",100%
"1,386",Sorry Mom,"$106,364",-,-,"$106,364",100%
"1,387",Black Water 2011 Re-release,"$106,364",-,-,"$106,364",100%
"1,388",Mama Africa,"$106,319",-,-,"$106,319",100%
"1,389",Amanhã Nunca Mais,"$106,117",-,-,"$106,117",100%
"1,390",Love and Bruises,"$105,592",-,-,"$105,592",100%
"1,391",Singam Puli,"$104,740",-,-,"$104,740",100%
"1,392",4 Days in May,"$104,191",-,-,"$104,191",100%
"1,393",We 3,"$104,012",-,-,"$104,012",100%
"1,394",Play,"$103,990",-,-,"$103,990",100%
"1,395",Gise Memuru,"$103,821",-,-,"$103,821",100%
"1,396",In the Family,"$101,934","$101,934",100%,-,-
"1,397",Rubber,"$101,729","$100,370",98.7%,"$1,359",1.3%
"1,398",Clubbing,"$101,542",-,-,"$101,542",100%
"1,399",The Man Who Fell to Earth,"$100,468","$100,072",99.6%,$396,0.4%
"1,400",Rejoice and Shout,"$100,237","$100,237",100%,-,-
"1,401",Love Comes Lately 2011 Re-release,"$99,742",-,-,"$99,742",100%
"1,402",Six Shooters,"$98,966",-,-,"$98,966",100%
"1,403",The Village of Shadows,"$98,437",-,-,"$98,437",100%
"1,404",Father of Invention,"$97,778",-,-,"$97,778",100%
"1,405",Long Live the Family,"$97,091",-,-,"$97,091",100%
"1,406",A Little Help,"$96,868","$96,868",100%,-,-
"1,407",My Reincarnation,"$96,115","$92,822",96.6%,"$3,293",3.4%
"1,408",Viaje redondo,"$95,742",-,-,"$95,742",100%
"1,409","Verdades verdaderas, la vida de Estela","$95,714",-,-,"$95,714",100%
"1,410",Being Italian with Signora Enrica,"$93,944",-,-,"$93,944",100%
"1,411",The Good Son,"$93,781",-,-,"$93,781",100%
"1,412",Tunnel of Bones,"$93,243",-,-,"$93,243",100%
"1,413",El último justo 2011 Re-release,"$93,147",-,-,"$93,147",100%
"1,414",Crebinsky,"$93,126",-,-,"$93,126",100%
"1,415","Der Mann, der über Autos sprang","$92,549",-,-,"$92,549",100%
"1,416",Fuchsia the Mini-Witch 2011 Re-release,"$92,331",-,-,"$92,331",100%
"1,417",American: The Bill Hicks Story,"$92,234","$92,234",100%,-,-
"1,418",Volcano,"$92,148",-,-,"$92,148",100%
"1,419",Evil Bong 3: The Wrath of Bong,"$91,260","$91,260",100%,-,-
"1,420",The Story of Lovers Rock,"$91,205",-,-,"$91,205",100%
"1,421",Miss Nobody,"$90,647",-,-,"$90,647",100%
"1,422",Bobby Fischer Against the World,"$90,511",-,-,"$90,511",100%
"1,423",Agir abi,"$90,393",-,-,"$90,393",100%
"1,424",Pushwagner,"$89,646",-,-,"$89,646",100%
"1,425",X-Large,"$89,525",-,-,"$89,525",100%
"1,426",Vendetta,"$89,297",-,-,"$89,297",100%
"1,427",Salvation Boulevard,"$89,182","$28,468",31.9%,"$60,714",68.1%
"1,428",Superhelde,"$89,012",-,-,"$89,012",100%
"1,429",The Bad Intentions,"$89,011",-,-,"$89,011",100%
"1,430",Old Master Q 2010,"$88,756",-,-,"$88,756",100%
"1,431",L'amore fa male,"$88,355",-,-,"$88,355",100%
"1,432",Exporting Raymond,"$87,727","$87,727",100%,-,-
"1,433",I Phone You,"$87,583",-,-,"$87,583",100%
"1,434",Taxi Driver 2011 Re-release,"$87,154",-,-,"$87,154",100%
"1,435",Teurumatsyo,"$86,761",-,-,"$86,761",100%
"1,436",Our Grand Despair,"$86,315",-,-,"$86,315",100%
"1,437",Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,"$86,202","$86,202",100%,-,-
"1,438",Rapt 2011 Re-release,"$86,028","$45,759",53.2%,"$40,269",46.8%
"1,439",Wretches & Jabberers,"$84,610","$84,610",100%,-,-
"1,440",Francesco und der Papst,"$83,637",-,-,"$83,637",100%
"1,441",The Look,"$83,137","$19,988",24%,"$63,149",76%
"1,442",Meet Me in St. Louis 2011 Re-release,"$82,411",-,-,"$82,411",100%
"1,443",Demons Never Die,"$82,225",-,-,"$82,225",100%
"1,444",The Whale,"$81,881","$81,881",100%,-,-
"1,445",Inkubus,"$81,600","$81,600",100%,-,-
"1,446",The Kovak Box 2011 Re-release,"$81,580",-,-,"$81,580",100%
"1,447",Riders of Pylos,"$81,538",-,-,"$81,538",100%
"1,448","Please, Please Me! 2011 Re-release","$81,307",-,-,"$81,307",100%
"1,449",Lora ot sutrin do vecher,"$79,721",-,-,"$79,721",100%
"1,450",Cherkess,"$79,532",-,-,"$79,532",100%
"1,451",6 Points About Emma,"$79,406",-,-,"$79,406",100%
"1,452",Kaavalan,"$79,185",-,-,"$79,185",100%
"1,453",Birds of Paradise 2011 Re-release,"$79,136",-,-,"$79,136",100%
"1,454",Strawberry Cliff,"$78,809",-,-,"$78,809",100%
"1,455",White Buffalo,"$78,748",-,-,"$78,748",100%
"1,456",Como agua para chocolate 2011 Re-release,"$78,733",-,-,"$78,733",100%
"1,457",Playmate,"$78,681",-,-,"$78,681",100%
"1,458",The Elf Who Stole Christmas,"$78,456",-,-,"$78,456",100%
"1,459",Bertsolari,"$78,129",-,-,"$78,129",100%
"1,460",Henri 4 2011 Re-release,"$77,960",-,-,"$77,960",100%
"1,461",Circo,"$77,466","$77,466",100%,-,-
"1,462",To Catch a Dollar: Muhammad Yunus Banks on America,"$77,142","$77,142",100%,-,-
"1,463",Almeno tu nell'universo,"$76,708",-,-,"$76,708",100%
"1,464",Vengeance 2011 Re-release,"$76,652",-,-,"$76,652",100%
"1,465",Dummy,"$76,467",-,-,"$76,467",100%
"1,466",My Tomorrow,"$76,463",-,-,"$76,463",100%
"1,467",Dirty Bomb,"$76,414",-,-,"$76,414",100%
"1,468",Thirst 2011 Re-release,"$76,086",-,-,"$76,086",100%
"1,469",Alibaba,"$75,960",-,-,"$75,960",100%
"1,470",True Legend 2011 Re-release,"$75,889",-,-,"$75,889",100%
"1,471",Ghost Love Story,"$75,651",-,-,"$75,651",100%
"1,472",The Valdemar Legacy 2011 Re-release,"$75,345",-,-,"$75,345",100%
"1,473",My Own Love Song 2011 Re-release,"$74,964",-,-,"$74,964",100%
"1,474",Sami Oxide El Carbone,"$74,757",-,-,"$74,757",100%
"1,475",Stormland,"$74,709",-,-,"$74,709",100%
"1,476",The Flight Before Christmas 2011 Re-release,"$74,646",-,-,"$74,646",100%
"1,477",La horse 2011 Re-release,"$74,108",-,-,"$74,108",100%
"1,478",The Island,"$73,676",-,-,"$73,676",100%
"1,479",Love and Revolution,"$73,621",-,-,"$73,621",100%
"1,480",The Journals of Musan,"$73,523",-,-,"$73,523",100%
"1,481",I Want to Be a Soldier,"$73,293",-,-,"$73,293",100%
"1,482",Target,"$73,153",-,-,"$73,153",100%
"1,483",The Human Centipede (First Sequence) 2011 Re-release,"$72,906",-,-,"$72,906",100%
"1,484",In Another Lifetime,"$72,902",-,-,"$72,902",100%
"1,485",Swinging with the Finkels,"$72,897",-,-,"$72,897",100%
"1,486",Dharti,"$72,174",-,-,"$72,174",100%
"1,487",The Green Wave,"$72,152",-,-,"$72,152",100%
"1,488",Amor-Love,"$71,843",-,-,"$71,843",100%
"1,489",Re-encounter,"$71,763",-,-,"$71,763",100%
"1,490",Skeem,"$71,505",-,-,"$71,505",100%
"1,491",Fireflies in the Garden 2011 Re-release,"$70,600","$70,600",100%,-,-
"1,492",Polite People,"$69,745",-,-,"$69,745",100%
"1,493",Ek Lief Jou,"$68,973",-,-,"$68,973",100%
"1,494",In the Market,"$68,871",-,-,"$68,871",100%
"1,495",Letters to Father Jacob 2011 Re-release,"$68,691",-,-,"$68,691",100%
"1,496",Resistance,"$68,548",-,-,"$68,548",100%
"1,497","Sorry, Thanks","$68,173",-,-,"$68,173",100%
"1,498",Malu de Bicicleta,"$67,754",-,-,"$67,754",100%
"1,499",Arriya,"$67,752",-,-,"$67,752",100%
"1,500",Frankenstein,"$67,731",-,-,"$67,731",100%
"1,501",1810 - Für eine Handvoll Kaspressknödl,"$67,685",-,-,"$67,685",100%
"1,502",Balla con noi - Let's Dance,"$67,512",-,-,"$67,512",100%
"1,503",Jimmy Rivière,"$67,387",-,-,"$67,387",100%
"1,504",The Metropolitan Opera HD Live: Puccini: Madama Butterfly 2011 Re-release,"$67,225",-,-,"$67,225",100%
"1,505",The Importance of Being Earnest,"$67,121",-,-,"$67,121",100%
"1,506",Ap' ta kokala vgalmena,"$66,253",-,-,"$66,253",100%
"1,507","Los muertos no se tocan, nene","$65,874",-,-,"$65,874",100%
"1,508",Major: The Winning Shot of Friendship 2011 Re-release,"$65,620",-,-,"$65,620",100%
"1,509",Thérèse: The Story of Saint Thérèse of Lisieux 2011 Re-release,"$65,527",-,-,"$65,527",100%
"1,510",Questo mondo è per te,"$65,444",-,-,"$65,444",100%
"1,511",The Guest,"$65,036",-,-,"$65,036",100%
"1,512",Bitten Bullet,"$64,875",-,-,"$64,875",100%
"1,513",Le stelle inquiete,"$64,635",-,-,"$64,635",100%
"1,514",Battle of the Brides,"$64,572","$64,572",100%,-,-
"1,515",Hidden 2011 Re-release,"$64,512",-,-,"$64,512",100%
"1,516",The City Below,"$63,842",-,-,"$63,842",100%
"1,517",The Finger,"$63,492",-,-,"$63,492",100%
"1,518",Umeå4ever,"$63,353",-,-,"$63,353",100%
"1,519",Westernstory,"$62,507",-,-,"$62,507",100%
"1,520",He Ain't Like That,"$62,358",-,-,"$62,358",100%
"1,521",Public Speaking,"$62,173","$62,173",100%,-,-
"1,522",Rue Huvelin,"$62,121",-,-,"$62,121",100%
"1,523",Trigun: Badlands Rumble 2011 Re-release,"$62,027","$62,027",100%,-,-
"1,524",If a Tree Falls: A Story of the Earth Liberation Front,"$61,794","$61,794",100%,-,-
"1,525",Cruzadas,"$61,359",-,-,"$61,359",100%
"1,526",Autopohádky,"$61,164",-,-,"$61,164",100%
"1,527",The House by the Medlar Tree,"$61,010",-,-,"$61,010",100%
"1,528",ID:A,"$60,968",-,-,"$60,968",100%
"1,529",Love U... Mr. Kalakaar!,"$60,956","$48,557",79.7%,"$12,399",20.3%
"1,530",How to Live Forever,"$60,630","$60,630",100%,-,-
"1,531",Everywhere and Nowhere,"$60,594",-,-,"$60,594",100%
"1,532",Limelight,"$60,335","$60,335",100%,-,-
"1,533",Crime After Crime,"$60,291","$60,291",100%,-,-
"1,534",Battle Royale 2011 Re-release,"$59,735",-,-,"$59,735",100%
"1,535",We Are Together 2011 Re-release,"$59,520",-,-,"$59,520",100%
"1,536",Baan Phee Phop Reformation,"$58,701",-,-,"$58,701",100%
"1,537",Putty Hill,"$58,585","$49,918",85.2%,"$8,667",14.8%
"1,538",Tatsumi,"$58,153",-,-,"$58,153",100%
