Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,133",Angus Buchan's Ordinary People,"$308,745",-,-,"$308,745",100%
"1,134",Caleuche: El llamado del Mar,"$308,429",-,-,"$308,429",100%
"1,135",Bolts & Blip: Battle of the Lunar League,"$307,723",-,-,"$307,723",100%
"1,136",Na Baykal,"$307,200",-,-,"$307,200",100%
"1,137",Les papas du dimanche,"$305,738",-,-,"$305,738",100%
"1,138",My Kontrabida Girl,"$305,718",-,-,"$305,718",100%
"1,139",Memories of My Melancholy Whores,"$304,877",-,-,"$304,877",100%
"1,140",La clinique de l'amour!,"$302,101",-,-,"$302,101",100%
"1,141",Sag Salim,"$300,466",-,-,"$300,466",100%
"1,142",Fear of Falling,"$300,463",-,-,"$300,463",100%
"1,143",Four Suns,"$297,424",-,-,"$297,424",100%
"1,144",The Last Death,"$297,323",-,-,"$297,323",100%
"1,145",The We and the I,"$295,930","$42,172",14.3%,"$253,758",85.7%
"1,146",The Star Maker,"$295,400",-,-,"$295,400",100%
"1,147",Sons of Soil,"$295,039",-,-,"$295,039",100%
"1,148",Naked Soldier,"$294,384",-,-,"$294,384",100%
"1,149",Thale,"$293,652",-,-,"$293,652",100%
"1,150",Catch .44,"$291,742",-,-,"$291,742",100%
"1,151",Kuningas Litmanen,"$291,632",-,-,"$291,632",100%
"1,152",I'd Receive the Worst News from Your Beautiful Lips,"$291,599",-,-,"$291,599",100%
"1,153",Game Over,"$291,424",-,-,"$291,424",100%
"1,154",All Is Silence,"$290,894",-,-,"$290,894",100%
"1,155",Bad Girl,"$289,143",-,-,"$289,143",100%
"1,156",All in Good Time,"$285,116",-,-,"$285,116",100%
"1,157",The Silence 2012 Re-release,"$284,471","$100,214",35.2%,"$184,257",64.8%
"1,158",Our Women,"$284,111",-,-,"$284,111",100%
"1,159",Robin,"$284,041",-,-,"$284,041",100%
"1,160",The Child,"$283,324",-,-,"$283,324",100%
"1,161","Sea, No Sex & Sun","$283,211",-,-,"$283,211",100%
"1,162",Supermarket,"$282,072",-,-,"$282,072",100%
"1,163",The Wild Ones,"$280,598",-,-,"$280,598",100%
"1,164",Love is Not Blind,"$279,822",-,-,"$279,822",100%
"1,165",10 Years,"$278,336","$203,373",73.1%,"$74,963",26.9%
"1,166",An Enemy to Die For,"$278,129",-,-,"$278,129",100%
"1,167",Gone Fishing,"$277,349",-,-,"$277,349",100%
"1,168",Lovely Molly,"$274,480","$18,464",6.7%,"$256,016",93.3%
"1,169",Din Tao: Leader of the Parade,"$274,465",-,-,"$274,465",100%
"1,170",Inside,"$273,748",-,-,"$273,748",100%
"1,171",The Path,"$273,069",-,-,"$273,069",100%
"1,172",Li and the Poet 2012 Re-release,"$272,637",-,-,"$272,637",100%
"1,173",A Special Day,"$272,238",-,-,"$272,238",100%
"1,174",Thomas & Friends: Blue Mountain Mystery,"$270,383",-,-,"$270,383",100%
"1,175",Shirin Farhad Ki Toh Nikal Padi,"$269,845","$155,758",57.7%,"$114,087",42.3%
"1,176",The Loneliest Planet,"$268,933","$129,579",48.2%,"$139,354",51.8%
"1,177",Chiapas the Heart of Coffee,"$267,474",-,-,"$267,474",100%
"1,178",Mr. Woosoo,"$261,979",-,-,"$261,979",100%
"1,179",Any Day Now,"$261,747","$201,395",76.9%,"$60,352",23.1%
"1,180",Spanish Movie 2012 Re-release,"$261,081",-,-,"$261,081",100%
"1,181",The Soul of Bread,"$260,691",-,-,"$260,691",100%
"1,182",Truth or Die,"$260,588",-,-,"$260,588",100%
"1,183",Blondie,"$260,419",-,-,"$260,419",100%
"1,184",Steel,"$258,114",-,-,"$258,114",100%
"1,185",Chariots of Fire 2012 Re-release,"$257,131",-,-,"$257,131",100%
"1,186",Messner,"$256,654",-,-,"$256,654",100%
"1,187",All That Matters Is Past,"$254,648",-,-,"$254,648",100%
"1,188",Battlefield America,"$252,805","$172,000",68%,"$80,805",32%
"1,189",Holmes & Watson. Madrid Days,"$252,379",-,-,"$252,379",100%
"1,190",Skazka. Est,"$247,150",-,-,"$247,150",100%
"1,191",Anessa Mommy,"$246,514",-,-,"$246,514",100%
"1,192",The Waiting Room,"$244,951","$244,951",100%,-,-
"1,193",Prima di tutto,"$243,714",-,-,"$243,714",100%
"1,194",My Uncle Rafael,"$243,616","$243,616",100%,-,-
"1,195",The Great Bird Race,"$242,951",-,-,"$242,951",100%
"1,196",Pinon Fijo Y La Magia De La Musica,"$242,451",-,-,"$242,451",100%
"1,197",Psalm 21 2012 Re-release,"$240,792",-,-,"$240,792",100%
"1,198",Pretty Butterflies,"$240,368",-,-,"$240,368",100%
"1,199",The Foreigner,"$240,293",-,-,"$240,293",100%
"1,200",Good Luck,"$239,934",-,-,"$239,934",100%
"1,201",Babette's Feast 2012 Re-release,"$238,982",-,-,"$238,982",100%
"1,202",Love Bite,"$238,177",-,-,"$238,177",100%
"1,203","Exhibition on Screen: Leonardo from the National Gallery, London","$237,071",-,-,"$237,071",100%
"1,204",Middle of Nowhere,"$236,806","$236,806",100%,-,-
"1,205",Das Pferd auf dem Balkon,"$233,715",-,-,"$233,715",100%
"1,206",Lost and Found in Armenia,"$232,857","$122,305",52.5%,"$110,552",47.5%
"1,207",Chakravyuh,"$230,136","$151,778",66%,"$78,358",34%
"1,208",It Gets Better,"$227,745",-,-,"$227,745",100%
"1,209",Like Water,"$227,332",-,-,"$227,332",100%
"1,210",Extraterrestrial,"$226,405",-,-,"$226,405",100%
"1,211",Ülkücüler,"$225,641",-,-,"$225,641",100%
"1,212",Nostalgia for the Light 2012 Re-release,"$224,445",-,-,"$224,445",100%
"1,213",Freerunner,"$224,236",-,-,"$224,236",100%
"1,214",Poka noch ne razluchit,"$224,101",-,-,"$224,101",100%
"1,215",The Melody,"$223,723",-,-,"$223,723",100%
"1,216",Tim and Eric's Billion Dollar Movie,"$223,580","$201,436",90.1%,"$22,144",9.9%
"1,217",Shoo bre,"$223,497",-,-,"$223,497",100%
"1,218",Leo the Lion,"$222,735",-,-,"$222,735",100%
"1,219",High School,"$221,590","$139,034",62.7%,"$82,556",37.3%
"1,220",Neil Young Journeys,"$221,082","$215,026",97.3%,"$6,056",2.7%
"1,221",Dirty Hearts,"$220,593",-,-,"$220,593",100%
"1,222",Brooklyn Castle,"$219,407","$219,407",100%,-,-
"1,223",The House I Live In,"$219,159","$210,752",96.2%,"$8,407",3.8%
"1,224",La montaña rusa,"$218,262",-,-,"$218,262",100%
"1,225","Pistolet, Kufar i 3 smurdyashti varela","$217,794",-,-,"$217,794",100%
"1,226",Kuma,"$217,438",-,-,"$217,438",100%
"1,227",Speed: In Search of Lost Time,"$216,501",-,-,"$216,501",100%
"1,228",National Theatre Live: The Curious Incident of the Dog in the Night-Time,"$215,203",-,-,"$215,203",100%
"1,229",Bellicher: Cel,"$214,908",-,-,"$214,908",100%
"1,230",Matching Jack 2012 Re-release,"$214,486",-,-,"$214,486",100%
"1,231",Blazing Famiglia,"$214,039",-,-,"$214,039",100%
"1,232",Meung gu Puankanjonwantai,"$213,879",-,-,"$213,879",100%
"1,233",htr2b: Dönüsüm,"$213,747",-,-,"$213,747",100%
"1,234",Thaandavam,"$213,476","$213,476",100%,-,-
"1,235",Young & Wild,"$212,624","$5,514",2.6%,"$207,110",97.4%
"1,236",Somewhere Between,"$210,975","$210,975",100%,-,-
"1,237",Seven Days of Sin,"$210,217",-,-,"$210,217",100%
"1,238",Beware of Mr. Baker,"$210,123","$116,476",55.4%,"$93,647",44.6%
"1,239",Little Black Spiders,"$209,875",-,-,"$209,875",100%
"1,240",Offline,"$209,778",-,-,"$209,778",100%
"1,241",100 metri dal paradiso,"$209,640",-,-,"$209,640",100%
"1,242",Transit,"$205,445",-,-,"$205,445",100%
"1,243",Touchback,"$204,232","$204,232",100%,-,-
"1,244",The Landlords,"$203,758",-,-,"$203,758",100%
"1,245",The Witness,"$201,826",-,-,"$201,826",100%
"1,246",Shameless,"$200,004",-,-,"$200,004",100%
"1,247",Rak-Aow-You,"$198,570",-,-,"$198,570",100%
"1,248",Ni un hombre más,"$198,261",-,-,"$198,261",100%
"1,249",Pusher,"$197,857",-,-,"$197,857",100%
"1,250",Fu sing,"$197,580",-,-,"$197,580",100%
"1,251",Rapid Reaction Corps,"$197,180",-,-,"$197,180",100%
"1,252",Mirza: The Untold Story,"$196,398",-,-,"$196,398",100%
"1,253",London Paris New York,"$196,317",-,-,"$196,317",100%
"1,254",Wild Bill,"$194,099",-,-,"$194,099",100%
"1,255",Starship Troopers: Invasion,"$193,425",-,-,"$193,425",100%
"1,256",The Metropolitan Opera HD Live: Wagner: Götterdämmerung,"$192,550",-,-,"$192,550",100%
"1,257","Felix, Net i Nika oraz teoretycznie mozliwa katastrofa","$192,536",-,-,"$192,536",100%
"1,258",Paura 3D,"$190,836",-,-,"$190,836",100%
"1,259",Imaginaerum,"$190,819",-,-,"$190,819",100%
"1,260",Ya tozhe khochu,"$190,631",-,-,"$190,631",100%
"1,261",Area Q.,"$189,995",-,-,"$189,995",100%
"1,262","31 minutos, la película 2012 Re-release","$188,971",-,-,"$188,971",100%
"1,263",When Santa Fell to Earth 2012 Re-release,"$187,925",-,-,"$187,925",100%
"1,264",Good for Nothing,"$186,119",-,-,"$186,119",100%
"1,265",The Immature 2012 Re-release,"$184,750",-,-,"$184,750",100%
"1,266",Rakrak Kratakgin,"$183,462",-,-,"$183,462",100%
"1,267",Bastardi 3,"$182,503",-,-,"$182,503",100%
"1,268",The Italian 2012 Re-release,"$182,037",-,-,"$182,037",100%
"1,269",Love Is Not Perfect,"$181,328",-,-,"$181,328",100%
"1,270",Lost Woods,"$180,117","$180,117",100%,-,-
"1,271",Esruhumun eszamani,"$179,681",-,-,"$179,681",100%
"1,272",Olimpiyskaya derevnya,"$179,424",-,-,"$179,424",100%
"1,273",Offender,"$178,158",-,-,"$178,158",100%
"1,274",Bypass,"$178,027",-,-,"$178,027",100%
"1,275",Monumental: In Search of America's National Treasure,"$177,729","$177,729",100%,-,-
"1,276",Görünmeyenler,"$177,254",-,-,"$177,254",100%
"1,277",Madam President,"$177,129",-,-,"$177,129",100%
"1,278",Hut in the Woods,"$176,916",-,-,"$176,916",100%
"1,279",Vozhd raznokozhikh,"$176,529",-,-,"$176,529",100%
"1,280",Jungle Emperor: The Brave Can Change the Future,"$176,277",-,-,"$176,277",100%
"1,281",When a Wolf Falls in Love with a Sheep,"$176,260",-,-,"$176,260",100%
"1,282",Butter,"$175,706","$105,018",59.8%,"$70,688",40.2%
"1,283",Full of Hunger,"$174,936",-,-,"$174,936",100%
"1,284",Bravehearts,"$174,867",-,-,"$174,867",100%
"1,285",ToyKhtoProyshovKrizVohon,"$174,289",-,-,"$174,289",100%
"1,286",Grand Illusion,"$174,065","$174,065",100%,-,-
"1,287",My Dog Dou Dou,"$173,873",-,-,"$173,873",100%
"1,288",Petaling Street Warriors,"$172,868",-,-,"$172,868",100%
"1,289",Cheerful Weather for the Wedding,"$170,922","$2,651",1.6%,"$168,271",98.4%
"1,290",Wrinkles,"$169,058",-,-,"$169,058",100%
"1,291",Öz Hakiki Karakol: Asayis Berkemal Aga...,"$169,025",-,-,"$169,025",100%
"1,292",The Punk Syndrome,"$166,006",-,-,"$166,006",100%
"1,293",Fit Lover 2012 Re-release,"$165,589",-,-,"$165,589",100%
"1,294",Bad Girls,"$162,965",-,-,"$162,965",100%
"1,295",Cinderella 2012 Re-release,"$162,911",-,-,"$162,911",100%
"1,296",Güzel Günler Görecegiz,"$162,693",-,-,"$162,693",100%
"1,297",Seduction,"$162,262",-,-,"$162,262",100%
"1,298",No te enamores de mí,"$160,860",-,-,"$160,860",100%
"1,299",Death of a Man in the Balkans,"$160,382",-,-,"$160,382",100%
"1,300",The Big Picture 2012 Re-release,"$158,411","$158,411",100%,-,-
"1,301",E io non pago,"$158,312",-,-,"$158,312",100%
"1,302",The Peach Tree,"$158,156",-,-,"$158,156",100%
"1,303",Crazy Horse,"$157,782","$157,782",100%,-,-
"1,304",One Day or Another,"$156,867",-,-,"$156,867",100%
"1,305",To the Woods,"$156,814",-,-,"$156,814",100%
"1,306",Marina Abramovic: The Artist Is Present,"$156,695","$86,637",55.3%,"$70,058",44.7%
"1,307",Was machen Frauen morgens um halb vier?,"$156,693",-,-,"$156,693",100%
"1,308",The Vanishing of Pato,"$156,631",-,-,"$156,631",100%
"1,309",Si può fare l'amore vestiti?,"$156,395",-,-,"$156,395",100%
"1,310",Elveda Katya,"$156,189",-,-,"$156,189",100%
"1,311",Deadtime,"$156,072","$156,072",100%,-,-
"1,312",Derby Dogs,"$155,896",-,-,"$155,896",100%
"1,313",The Forgiveness of Blood,"$155,383","$126,700",81.5%,"$28,683",18.5%
"1,314",Kyaa Super Kool Hain Hum,"$155,357",-,-,"$155,357",100%
"1,315",Joris en Boris en het geheim van de tempel,"$154,038",-,-,"$154,038",100%
"1,316",Distortion,"$153,485",-,-,"$153,485",100%
"1,317",Var inte rädd Långa farbrorn 2012 Re-release,"$151,210",-,-,"$151,210",100%
"1,318",The Metropolitan Opera HD Live: Wagner: Siegfried 2012 Re-release,"$150,028",-,-,"$150,028",100%
"1,319",The Confidant,"$149,239",-,-,"$149,239",100%
"1,320",The Fifth Commandment 2012 Re-release,"$149,220",-,-,"$149,220",100%
"1,321",Tactical Force,"$148,850",-,-,"$148,850",100%
"1,322",Poker Face,"$147,927",-,-,"$147,927",100%
"1,323",5 Broken Cameras,"$146,475","$109,983",75.1%,"$36,492",24.9%
"1,324",Starlet,"$146,222","$88,212",60.3%,"$58,010",39.7%
"1,325",Deadly Renovations,"$146,146","$146,146",100%,-,-
"1,326",Confession of a Child of the Century,"$146,081",-,-,"$146,081",100%
"1,327",Once Upon a Time in America 2012 Re-release,"$145,755",-,-,"$145,755",100%
"1,328",Just One Summer,"$145,115",-,-,"$145,115",100%
"1,329",From Beneath,"$144,123","$144,123",100%,-,-
"1,330",Que Pena Tu Boda,"$143,365",-,-,"$143,365",100%
"1,331",Alps,"$143,234","$16,057",11.2%,"$127,177",88.8%
"1,332",Game of Werewolves,"$142,864",-,-,"$142,864",100%
"1,333",Alì Blue Eyes,"$142,747",-,-,"$142,747",100%
"1,334",Bad Seeds,"$142,509",-,-,"$142,509",100%
"1,335",Dragon 2012 Re-release,"$142,029","$11,137",7.8%,"$130,892",92.2%
"1,336",Citadel,"$141,886","$13,377",9.4%,"$128,509",90.6%
"1,337",One Hundred and One Dalmatians 2012 Re-release,"$141,773",-,-,"$141,773",100%
"1,338","Pura Vida, Bajo Los Cielos De Asia","$141,506",-,-,"$141,506",100%
"1,339",Aka Like Love,"$141,373",-,-,"$141,373",100%
"1,340",The Call,"$141,327",-,-,"$141,327",100%
"1,341",The Disintegration,"$140,330",-,-,"$140,330",100%
"1,342",Liv & Ingmar,"$140,041","$10,347",7.4%,"$129,694",92.6%
"1,343",Hunky Dory,"$139,653","$20,296",14.5%,"$119,357",85.5%
"1,344",Faust,"$138,405",-,-,"$138,405",100%
"1,345",Electrick Children,"$137,126",-,-,"$137,126",100%
"1,346",Slaughter Creek,"$136,815","$136,815",100%,-,-
"1,347",Redemption Street,"$136,541",-,-,"$136,541",100%
"1,348",Cold Prey 2 2012 Re-release,"$136,451",-,-,"$136,451",100%
"1,349",Hitman,"$135,636",-,-,"$135,636",100%
"1,350",Tady hlídám já,"$135,569",-,-,"$135,569",100%
"1,351",Tortoise in Love,"$135,406",-,-,"$135,406",100%
"1,352",The Other Dream Team,"$135,228","$135,228",100%,-,-
"1,353",The Interval,"$135,219",-,-,"$135,219",100%
"1,354",The Clairvoyant's Prayer,"$134,781",-,-,"$134,781",100%
"1,355",Led Zeppelin: Celebration Day,"$134,753",-,-,"$134,753",100%
"1,356",Memorias de un Soldado,"$134,611",-,-,"$134,611",100%
"1,357",Those Who Kill - Shadow of the Past,"$134,502",-,-,"$134,502",100%
"1,358",Bye Bye Blondie,"$132,506",-,-,"$132,506",100%
"1,359",Private Peaceful,"$132,505",-,-,"$132,505",100%
"1,360",33 Days,"$132,277",-,-,"$132,277",100%
"1,361",Kumaré,"$132,160","$132,160",100%,-,-
"1,362",Saa'a wi Nos,"$132,159",-,-,"$132,159",100%
"1,363",My Brother the Devil,"$132,056","$44,906",34%,"$87,150",66%
"1,364",How to Survive a Plague,"$132,055","$132,055",100%,-,-
"1,365",Piata pora roku,"$131,982",-,-,"$131,982",100%
"1,366",Mugamoodi,"$131,965","$101,000",76.5%,"$30,965",23.5%
"1,367",28 Hotel Rooms,"$131,208","$18,869",14.4%,"$112,339",85.6%
"1,368",L'Elisir D'Amore,"$131,193",-,-,"$131,193",100%
"1,369",The Divide,"$130,839",-,-,"$130,839",100%
"1,370",Late Autumn 2012 Re-release,"$130,053",-,-,"$130,053",100%
"1,371",Bunraku,"$129,706",-,-,"$129,706",100%
"1,372",Scarface 2012 Re-release,"$129,450",-,-,"$129,450",100%
"1,373",The Metropolitan Opera HD Live: Puccini: Manon Lescaut,"$129,438",-,-,"$129,438",100%
"1,374",The Metropolitan Opera Presents: Otello,"$128,915",-,-,"$128,915",100%
"1,375",Yossi,"$128,668","$117,047",91%,"$11,621",9%
"1,376",Stilte,"$128,497",-,-,"$128,497",100%
"1,377",The Metropolitan Opera HD Live: Handel: Rodelinda,"$128,472",-,-,"$128,472",100%
"1,378",Stars Above,"$128,280",-,-,"$128,280",100%
"1,379",Work Hard - Play Hard,"$127,733",-,-,"$127,733",100%
"1,380",Nicostratos the Pelican 2012 Re-release,"$127,558",-,-,"$127,558",100%
"1,381",Journal de France,"$127,060",-,-,"$127,060",100%
"1,382",Silent Night,"$126,594","$14,567",11.5%,"$112,027",88.5%
"1,383",Banat El Amm,"$126,455",-,-,"$126,455",100%
"1,384",Escape Fire: The Fight to Rescue American Healthcare,"$126,238","$126,238",100%,-,-
"1,385",Silent Souls 2012 Re-release,"$124,839",-,-,"$124,839",100%
"1,386",Post Tenebras Lux,"$124,279","$39,185",31.5%,"$85,094",68.5%
"1,387",The Magic of Belle Isle,"$123,821","$102,388",82.7%,"$21,433",17.3%
"1,388",In the Open,"$123,609",-,-,"$123,609",100%
"1,389",Good as You,"$123,536",-,-,"$123,536",100%
"1,390",Soberano 2: A Heroica Conquista do Mundial de 2005,"$123,488",-,-,"$123,488",100%
"1,391",Payback Season,"$123,319",-,-,"$123,319",100%
"1,392",Must Have Been Love,"$123,263",-,-,"$123,263",100%
"1,393",La Niña de Maracaibo,"$123,251",-,-,"$123,251",100%
"1,394",Letters to Father Jacob 2012 Re-release,"$123,060",-,-,"$123,060",100%
"1,395",Saguni,"$122,345",-,-,"$122,345",100%
"1,396",Dead or Alive 1918,"$121,687",-,-,"$121,687",100%
"1,397",Letters to Elena,"$121,254","$8,511",7%,"$112,743",93%
"1,398",Darling,"$120,958",-,-,"$120,958",100%
"1,399",Beyond the Hill,"$120,911",-,-,"$120,911",100%
"1,400",Cowgirls 'n Angels,"$120,680","$120,680",100%,-,-
"1,401",Araf/Somewhere in Between 2012 Re-release,"$120,461",-,-,"$120,461",100%
"1,402",The Cases,"$120,248",-,-,"$120,248",100%
"1,403",Foodfight!,"$120,141",-,-,"$120,141",100%
"1,404",The Interval 2012 Re-release,"$120,048",-,-,"$120,048",100%
"1,405",This Ain't California,"$119,925",-,-,"$119,925",100%
"1,406",Like There's No Tomorrow,"$119,643",-,-,"$119,643",100%
"1,407",Nowhere Home,"$119,613",-,-,"$119,613",100%
"1,408","Daddy, I'm a Zombie","$119,440",-,-,"$119,440",100%
"1,409",Carmina or Blow Up,"$119,298",-,-,"$119,298",100%
"1,410",Tannoura Maxi,"$117,797",-,-,"$117,797",100%
"1,411",Fridge,"$117,479",-,-,"$117,479",100%
"1,412",Magic Boys,"$117,392",-,-,"$117,392",100%
"1,413",What Happiness Is,"$117,016",-,-,"$117,016",100%
"1,414",The Art of Flight,"$116,134",-,-,"$116,134",100%
"1,415",Year of Grace,"$114,975",-,-,"$114,975",100%
"1,416",The Almost Man,"$114,925",-,-,"$114,925",100%
"1,417",31 Million Reasons,"$113,480",-,-,"$113,480",100%
"1,418",Living,"$113,196",-,-,"$113,196",100%
"1,419",Burn 2012 Re-release,"$113,173","$113,173",100%,-,-
"1,420",Glory: A Tale of Mistaken Identities,"$112,688",-,-,"$112,688",100%
"1,421",Follow Me: The Yoni Netanyahu Story,"$112,679","$112,679",100%,-,-
"1,422",Sûpu: Umarekawari no monogatari,"$112,095",-,-,"$112,095",100%
"1,423",Taxi Ballad,"$111,686",-,-,"$111,686",100%
"1,424","Wild Horse, Wild Ride","$111,205","$111,205",100%,-,-
"1,425",The Obama Effect,"$110,904","$110,904",100%,-,-
"1,426",Assassination Games,"$110,784",-,-,"$110,784",100%
"1,427",Apartment in Athens,"$110,784",-,-,"$110,784",100%
"1,428",The Perfect Family,"$110,313","$110,313",100%,-,-
"1,429",And They Call It Summer,"$109,120",-,-,"$109,120",100%
"1,430",The Venice Syndrome,"$108,575",-,-,"$108,575",100%
"1,431",The Metropolitan Opera HD Live: Verdi: La Traviata,"$108,039",-,-,"$108,039",100%
"1,432",The Metropolitan Opera HD Live: Verdi: Ernani,"$107,947",-,-,"$107,947",100%
"1,433",Circle of Crime,"$107,688",-,-,"$107,688",100%
"1,434",Cockneys vs Zombies,"$107,348",-,-,"$107,348",100%
"1,435",The Metropolitan Opera HD Live: Mozart: La clemenza di Tito,"$106,541",-,-,"$106,541",100%
"1,436",Wrong,"$106,425","$46,021",43.2%,"$60,404",56.8%
"1,437",Lawrence of Arabia 2012 Re-release,"$105,752",-,-,"$105,752",100%
"1,438",Jesus Christ Superstar,"$105,659",-,-,"$105,659",100%
"1,439",Rat Fever,"$105,367",-,-,"$105,367",100%
"1,440",Abdu Mouta,"$104,787",-,-,"$104,787",100%
"1,441",Lima 13,"$104,758",-,-,"$104,758",100%
"1,442",The Loved Ones 2012 Re-release,"$104,229",-,-,"$104,229",100%
"1,443",Mörkt vatten,"$104,092",-,-,"$104,092",100%
"1,444",Anton Chekhov's The Duel,"$103,295",-,-,"$103,295",100%
"1,445",Brake,"$102,819","$4,876",4.7%,"$97,943",95.3%
"1,446",Stella Days,"$102,661",-,-,"$102,661",100%
"1,447",Company,"$102,591",-,-,"$102,591",100%
"1,448",Zwischen Himmel und Erde. Anthroposophie heute 2012 Re-release,"$102,232",-,-,"$102,232",100%
"1,449",Ekk Deewana Tha,"$102,181",-,-,"$102,181",100%
"1,450",A Ghost of a Chance 2012 Re-release,"$101,373",-,-,"$101,373",100%
"1,451",Dark Heaven,"$99,720",-,-,"$99,720",100%
"1,452",Tom und Hacke,"$99,518",-,-,"$99,518",100%
"1,453",Asylum Blackout,"$98,201",-,-,"$98,201",100%
"1,454",Cracks in the Shell,"$97,594",-,-,"$97,594",100%
"1,455",Ecstasy,"$97,563",-,-,"$97,563",100%
"1,456",Apaporis: In Search of One River,"$97,272",-,-,"$97,272",100%
"1,457",A Fantastic Fear of Everything,"$96,948",-,-,"$96,948",100%
"1,458",Hardflip,"$96,734","$96,734",100%,-,-
"1,459",Mixed Kebab,"$96,217",-,-,"$96,217",100%
"1,460",Sisi ... und ich erzähle euch die Wahrheit,"$96,213",-,-,"$96,213",100%
"1,461",Winter Nomads,"$95,166",-,-,"$95,166",100%
"1,462",Espíritu de triunfo,"$94,945",-,-,"$94,945",100%
"1,463",Tower Block,"$94,423",-,-,"$94,423",100%
"1,464",The Importance of Tying Your Own Shoes 2012 Re-release,"$94,069",-,-,"$94,069",100%
"1,465",War of Dogs,"$93,619",-,-,"$93,619",100%
"1,466",In Your Hands 2012 Re-release,"$93,573",-,-,"$93,573",100%
"1,467",Simo Times Three,"$93,296",-,-,"$93,296",100%
"1,468",Vamps,"$92,748","$3,361",3.6%,"$89,387",96.4%
"1,469",El bosc,"$92,744",-,-,"$92,744",100%
"1,470",Scream 4 2012 Re-release,"$92,734",-,-,"$92,734",100%
"1,471",The First Time,"$92,654","$22,836",24.6%,"$69,818",75.4%
"1,472",Rak 555,"$91,831",-,-,"$91,831",100%
"1,473",El Buen Pedro,"$91,146",-,-,"$91,146",100%
"1,474",Days of Harvest,"$91,024",-,-,"$91,024",100%
"1,475",Choose,"$90,901",-,-,"$90,901",100%
"1,476",Poker Generation,"$90,057",-,-,"$90,057",100%
"1,477",This Is Not a Film,"$88,758","$77,016",86.8%,"$11,742",13.2%
"1,478",Darbareye Elly 2012 Re-release,"$88,107",-,-,"$88,107",100%
"1,479",Lovetown,"$87,944",-,-,"$87,944",100%
"1,480",All at Sea,"$87,591",-,-,"$87,591",100%
"1,481",Dead Man Talking,"$87,237",-,-,"$87,237",100%
"1,482",Reung Rak Rawang Ther,"$86,963",-,-,"$86,963",100%
"1,483",Scattered Cloud,"$86,494",-,-,"$86,494",100%
"1,484",Ikizler firarda,"$86,487",-,-,"$86,487",100%
"1,485",Play It Like Godard,"$86,419",-,-,"$86,419",100%
"1,486",Approved for Adoption,"$85,786",-,-,"$85,786",100%
"1,487",Vsyo prosto,"$85,541",-,-,"$85,541",100%
"1,488",7 Below,"$85,226",-,-,"$85,226",100%
"1,489",National Theatre Live: Collaborators,"$84,968",-,-,"$84,968",100%
"1,490",She Stoops to Conquer,"$84,448",-,-,"$84,448",100%
"1,491",Bir ses böler geceyi,"$84,321",-,-,"$84,321",100%
"1,492",The Lodger: A Story of the London Fog 2012 Re-release,"$83,260",-,-,"$83,260",100%
"1,493",Ice,"$83,188",-,-,"$83,188",100%
"1,494",Vitriol,"$83,077",-,-,"$83,077",100%
"1,495",Xi Yang Yang Yu Hui Tai Lang Zhi Kaixin Chuang Long Nian,"$82,427",-,-,"$82,427",100%
"1,496",Just a Beginning,"$82,066",-,-,"$82,066",100%
"1,497",Artilheiro,"$82,030",-,-,"$82,030",100%
"1,498",Once Upon a Time Veronica,"$81,925",-,-,"$81,925",100%
"1,499",Hush,"$81,578",-,-,"$81,578",100%
"1,500",The German Friend,"$81,473",-,-,"$81,473",100%
"1,501",Hating Breitbart,"$81,432","$81,432",100%,-,-
"1,502",The Island President,"$80,996","$76,398",94.3%,"$4,598",5.7%
"1,503",Taur Mittran Di,"$80,879","$69,510",85.9%,"$11,369",14.1%
"1,504",Impávido,"$80,250",-,-,"$80,250",100%
"1,505",So So,"$79,812",-,-,"$79,812",100%
"1,506",Cleanskin,"$79,664",-,-,"$79,664",100%
"1,507",Harvest of Empire,"$79,627","$79,627",100%,-,-
"1,508",388 Arletta Avenue,"$79,500",-,-,"$79,500",100%
"1,509",Amn Dawlat,"$79,298",-,-,"$79,298",100%
"1,510",Ghost Day,"$79,292",-,-,"$79,292",100%
"1,511",Wu Dang,"$79,102",-,-,"$79,102",100%
"1,512",Impy's Wonderland 2012 Re-release,"$78,805",-,-,"$78,805",100%
"1,513",Babamin Sesi,"$78,440",-,-,"$78,440",100%
"1,514",Ávaxtakarfan,"$78,296",-,-,"$78,296",100%
"1,515",Mobile Home,"$78,255",-,-,"$78,255",100%
"1,516",Sixth Commandment Cross,"$78,073",-,-,"$78,073",100%
"1,517",Tak fajn,"$78,067",-,-,"$78,067",100%
"1,518",Jodi Breakers,"$78,024","$52,618",67.4%,"$25,406",32.6%
"1,519",Trans Bavaria,"$77,944",-,-,"$77,944",100%
"1,520",Friday Night Horror,"$77,918",-,-,"$77,918",100%
"1,521",Love Is Strange,"$77,649",-,-,"$77,649",100%
"1,522",Art Idol,"$77,571",-,-,"$77,571",100%
"1,523",Jigsaw Puzzle,"$76,938",-,-,"$76,938",100%
"1,524",Weekend 2012 Re-release,"$75,884",-,-,"$75,884",100%
"1,525",The Allure of Tears,"$75,624",-,-,"$75,624",100%
"1,526",The Zigzag Kid,"$75,544",-,-,"$75,544",100%
"1,527",El Pozo,"$75,469",-,-,"$75,469",100%
