Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,139",The Colony,"$321,248",-,-,"$321,248",100%
"1,140",Denis,"$321,140",-,-,"$321,140",100%
"1,141",The English Teacher,"$320,013","$104,810",32.8%,"$215,203",67.2%
"1,142",Black Mirror,"$320,000",-,-,"$320,000",100%
"1,143",Not Today,"$318,121","$318,121",100%,-,-
"1,144",Bekikang: Ang nanay kong beki,"$318,095",-,-,"$318,095",100%
"1,145",Inch'Allah,"$317,656","$9,840",3.1%,"$307,816",96.9%
"1,146",How Strange to Be Named Federico,"$316,137",-,-,"$316,137",100%
"1,147",Aya of Yop City,"$314,047",-,-,"$314,047",100%
"1,148",Wolf,"$310,005",-,-,"$310,005",100%
"1,149",Mieletön elokuu,"$308,745",-,-,"$308,745",100%
"1,150",Barcelona Summer Night,"$301,021",-,-,"$301,021",100%
"1,151",Pelle Politibil går i vannet 2013 Re-release,"$300,864",-,-,"$300,864",100%
"1,152",Three-60,"$300,539",-,-,"$300,539",100%
"1,153",Underground,"$300,264",-,-,"$300,264",100%
"1,154",Sevkat Yerimdar,"$299,440",-,-,"$299,440",100%
"1,155",Verraaiers,"$297,105",-,-,"$297,105",100%
"1,156",John Day,"$297,003",-,-,"$297,003",100%
"1,157",Naiyaandi,"$295,856",-,-,"$295,856",100%
"1,158",Baczynski,"$295,762",-,-,"$295,762",100%
"1,159",Aftershock,"$294,696","$58,510",19.9%,"$236,186",80.1%
"1,160",Doctor Stranger,"$293,497",-,-,"$293,497",100%
"1,161",Bha Ji in Problem,"$288,811",-,-,"$288,811",100%
"1,162",Rock the Casbah,"$288,128",-,-,"$288,128",100%
"1,163",Cody the Robosapien,"$288,055",-,-,"$288,055",100%
"1,164",The Workhorse & the Bigmouth,"$287,104",-,-,"$287,104",100%
"1,165",Tom Turbo,"$286,220",-,-,"$286,220",100%
"1,166",The Anonymous People,"$284,147","$284,147",100%,-,-
"1,167",Believe,"$283,995",-,-,"$283,995",100%
"1,168",An Open Heart,"$281,935",-,-,"$281,935",100%
"1,169",Mahmut & Meryem,"$281,786",-,-,"$281,786",100%
"1,170",Mystery Road,"$280,702",-,-,"$280,702",100%
"1,171",Mahabharat,"$280,024",-,-,"$280,024",100%
"1,172",I Want You,"$280,000",-,-,"$280,000",100%
"1,173",Our Sunhi,"$278,535",-,-,"$278,535",100%
"1,174",Population Boom,"$277,973",-,-,"$277,973",100%
"1,175",The Summit,"$277,651","$243,550",87.7%,"$34,101",12.3%
"1,176",Khoosee Deetaefan,"$276,153",-,-,"$276,153",100%
"1,177",In Fear,"$274,660",-,-,"$274,660",100%
"1,178",Hardcore Comedy,"$273,447",-,-,"$273,447",100%
"1,179",Come Out and Play,"$271,735","$2,638",1%,"$269,097",99%
"1,180",The Canyons,"$270,185","$56,825",21%,"$213,360",79%
"1,181",Happy Life of Yang Guang,"$270,000",-,-,"$270,000",100%
"1,182",Cha cha cha,"$269,432",-,-,"$269,432",100%
"1,183",Kikoriki: Team Invincible 2013 Re-release,"$263,883",-,-,"$263,883",100%
"1,184",Pete's Christmas,"$263,493",-,-,"$263,493",100%
"1,185",Grand départ,"$262,412",$677,0.3%,"$261,735",99.7%
"1,186",Augustine,"$262,390","$107,352",40.9%,"$155,038",59.1%
"1,187",Tales from the Dark 1,"$262,048",-,-,"$262,048",100%
"1,188",IRL (In Real Life),"$260,491",-,-,"$260,491",100%
"1,189",Queen of Montreuil,"$259,220",-,-,"$259,220",100%
"1,190",Azú,"$258,477",-,-,"$258,477",100%
"1,191",It's All So Quiet,"$257,090",-,-,"$257,090",100%
"1,192",Spiders,"$257,019",-,-,"$257,019",100%
"1,193",We Are What We Are 2013 Re-release,"$256,952",-,-,"$256,952",100%
"1,194",The Dream Kids,"$256,830",-,-,"$256,830",100%
"1,195",Dampak,"$255,449",-,-,"$255,449",100%
"1,196",Officer Down,"$255,080","$1,463",0.6%,"$253,617",99.4%
"1,197",The Bride and the Lover,"$253,439",-,-,"$253,439",100%
"1,198",Lost,"$250,000",-,-,"$250,000",100%
"1,199",The Attacks of 26/11,"$248,346","$248,346",100%,-,-
"1,200",Benimle Oynar misin?,"$246,881",-,-,"$246,881",100%
"1,201",Judgment Day,"$246,782",-,-,"$246,782",100%
"1,202",The Notebook 2013 Re-release,"$246,557","$66,559",27%,"$179,998",73%
"1,203",Salvo,"$244,686",-,-,"$244,686",100%
"1,204",Niente può fermarci,"$244,246",-,-,"$244,246",100%
"1,205",Im weißen Rössl - Wehe Du singst!,"$243,344",-,-,"$243,344",100%
"1,206",Rangeelay,"$243,246","$148,418",61%,"$94,828",39%
"1,207",Birds of Paradise 2013 Re-release,"$241,638",-,-,"$241,638",100%
"1,208",Die mit dem Bauch tanzen,"$241,585",-,-,"$241,585",100%
"1,209",Shaolin 2013 Re-release,"$241,479",-,-,"$241,479",100%
"1,210",Hotell,"$241,408",-,-,"$241,408",100%
"1,211",Of Horses and Men,"$239,969","$11,894",5%,"$228,075",95%
"1,212",L'arte della felicità,"$239,348",-,-,"$239,348",100%
"1,213",Backyard Ashes,"$238,271",-,-,"$238,271",100%
"1,214",Red Obsession,"$238,223","$13,199",5.5%,"$225,024",94.5%
"1,215",Shuddh Desi Romance,"$237,249",-,-,"$237,249",100%
"1,216",Un Dios prohibido,"$236,957",-,-,"$236,957",100%
"1,217",Remembrance,"$236,246",-,-,"$236,246",100%
"1,218",Nothing for Mahala,"$235,337",-,-,"$235,337",100%
"1,219",3 Peas in a Pod,"$234,434",-,-,"$234,434",100%
"1,220",Before the Vigil,"$232,007",-,-,"$232,007",100%
"1,221",Love Syndrome rak ngo ngo,"$231,854",-,-,"$231,854",100%
"1,222",Cinnamon,"$231,738",-,-,"$231,738",100%
"1,223",A Place at the Table,"$231,378","$231,378",100%,-,-
"1,224",The Gospel of the Flesh,"$230,797",-,-,"$230,797",100%
"1,225",The Greatest Miracle 2013 Re-release,"$228,084",-,-,"$228,084",100%
"1,226",InAPPropriate Comedy,"$228,004","$228,004",100%,-,-
"1,227",The Nutcracker: The Untold Story 2013 Re-release,"$227,146",-,-,"$227,146",100%
"1,228",The Long Way Home,"$226,440",-,-,"$226,440",100%
"1,229",October November,"$225,596",-,-,"$225,596",100%
"1,230",Little Baby Jesus,"$224,129",-,-,"$224,129",100%
"1,231",Jatts in Golmaal,"$224,018",-,-,"$224,018",100%
"1,232",Crystal Fairy & the Magical Cactus,"$223,821","$202,370",90.4%,"$21,451",9.6%
"1,233",Günce,"$222,616",-,-,"$222,616",100%
"1,234",Todas las mujeres,"$222,572",-,-,"$222,572",100%
"1,235",My Awkward Sexual Adventure,"$222,560",-,-,"$222,560",100%
"1,236",Lien se Lankstaanskoene,"$222,209",-,-,"$222,209",100%
"1,237",Aschenbrödel und der gestiefelte Kater,"$221,501",-,-,"$221,501",100%
"1,238",Rockin' on Heaven's Door,"$221,232",-,-,"$221,232",100%
"1,239",Day of the Flowers,"$220,991",-,-,"$220,991",100%
"1,240",Geld her oder Autsch'n!,"$219,897",-,-,"$219,897",100%
"1,241",Women's Day,"$219,893",-,-,"$219,893",100%
"1,242",The Caller,"$217,172",-,-,"$217,172",100%
"1,243",The Optimists,"$214,956",-,-,"$214,956",100%
"1,244",The Pervert's Guide to Ideology,"$214,313","$67,966",31.7%,"$146,347",68.3%
"1,245",Bakgat! tot die mag 3,"$213,670",-,-,"$213,670",100%
"1,246",Brotherhood of Tears,"$212,928",-,-,"$212,928",100%
"1,247",The Human Factor,"$212,288",-,-,"$212,288",100%
"1,248",Neva,"$211,049",-,-,"$211,049",100%
"1,249",A Glimpse Inside the Mind of Charles Swan III,"$210,565","$45,350",21.5%,"$165,215",78.5%
"1,250",Abducted,"$209,271",-,-,"$209,271",100%
"1,251",Casablanca 2013 Re-release,"$208,608","$208,608",100%,-,-
"1,252",Aida,"$208,355",-,-,"$208,355",100%
"1,253",First Love,"$207,928",-,-,"$207,928",100%
"1,254",It's Only Make Believe,"$207,023",-,-,"$207,023",100%
"1,255",National Theatre Live: Hamlet 2013 Re-release,"$206,786",-,-,"$206,786",100%
"1,256",The Blacksmith from Woodham,"$206,525",-,-,"$206,525",100%
"1,257",Ek Thi Daayan,"$206,279","$112,135",54.4%,"$94,144",45.6%
"1,258",König von Deutschland,"$204,932",-,-,"$204,932",100%
"1,259",Pensé que iba a haber fiesta,"$202,528",-,-,"$202,528",100%
"1,260",Stranded: I've Come from a Plane That Crashed on the Mountains 2013 Re-release,"$202,057",-,-,"$202,057",100%
"1,261",Los Flamencos,"$200,627",-,-,"$200,627",100%
"1,262",Metro Manila,"$200,584",-,-,"$200,584",100%
"1,263",No Place on Earth,"$200,238","$200,238",100%,-,-
"1,264",Cutie and the Boxer,"$200,036","$200,036",100%,-,-
"1,265",Chu lian wei man,"$200,000",-,-,"$200,000",100%
"1,266",Sürgün Inek,"$198,974",-,-,"$198,974",100%
"1,267",El-Harami wa el-Abit,"$198,897",-,-,"$198,897",100%
"1,268",Hidden 3D 2013 Re-release,"$197,605",-,-,"$197,605",100%
"1,269",Grossstadtklein,"$196,451",-,-,"$196,451",100%
"1,270",Free Angela and All Political Prisoners,"$195,005","$194,102",99.5%,$903,0.5%
"1,271",Cannibal,"$194,948",-,-,"$194,948",100%
"1,272",Bir Hikayem Var,"$192,239",-,-,"$192,239",100%
"1,273",Save Your Legs!,"$192,041",-,-,"$192,041",100%
"1,274",Posesiones del más allá,"$190,414",-,-,"$190,414",100%
"1,275",Java Heat,"$189,739","$1,061",0.6%,"$188,678",99.4%
"1,276",The Trip 2013 Re-release,"$189,343",-,-,"$189,343",100%
"1,277",Coriolanus,"$189,212",-,-,"$189,212",100%
"1,278",The Last Days on Mars,"$187,191","$24,084",12.9%,"$163,107",87.1%
"1,279",In the Fog,"$186,838","$11,894",6.4%,"$174,944",93.6%
"1,280",Here's the Deal,"$186,618",-,-,"$186,618",100%
"1,281",Secrets,"$185,741",-,-,"$185,741",100%
"1,282",Inzuma Eleven Go Vs. Danbourusenki,"$181,648",-,-,"$181,648",100%
"1,283",A Belfast Story,"$181,108",-,-,"$181,108",100%
"1,284",Fukrey,"$180,331","$125,279",69.5%,"$55,052",30.5%
"1,285",Evidence,"$180,249",-,-,"$180,249",100%
"1,286",Best of Luck,"$179,946",-,-,"$179,946",100%
"1,287",The Chase,"$179,646",-,-,"$179,646",100%
"1,288",Orpheus' Lyre,"$178,145",-,-,"$178,145",100%
"1,289",Zaytoun,"$177,753","$42,330",23.8%,"$135,423",76.2%
"1,290",Gaming Instinct,"$177,469",-,-,"$177,469",100%
"1,291",Girl on a Bicycle,"$176,272","$91,401",51.9%,"$84,871",48.1%
"1,292",Afternoon Delight,"$175,755","$174,496",99.3%,"$1,259",0.7%
"1,293",A.C.O.D.,"$175,705","$175,705",100%,-,-
"1,294",Black Rock,"$175,682",-,-,"$175,682",100%
"1,295",Studentfesten,"$175,026",-,-,"$175,026",100%
"1,296",Recipes of Diet Diaries,"$174,872",-,-,"$174,872",100%
"1,297",Cottage Country,"$174,306",-,-,"$174,306",100%
"1,298",SOMM,"$174,197","$174,197",100%,-,-
"1,299",Blood,"$172,325",-,-,"$172,325",100%
"1,300",Tattoo,"$172,157",-,-,"$172,157",100%
"1,301",Escape from Tomorrow,"$171,962","$171,962",100%,-,-
"1,302",Copperhead,"$171,740","$171,740",100%,-,-
"1,303",Caídos del mapa,"$171,574",-,-,"$171,574",100%
"1,304",Chashme Baddoor,"$170,764",-,-,"$170,764",100%
"1,305",Deseo 2013 Re-release,"$170,339",-,-,"$170,339",100%
"1,306",Anina,"$169,159",-,-,"$169,159",100%
"1,307",Free the Mind,"$168,916","$157,201",93.1%,"$11,715",6.9%
"1,308",Pup,"$168,713",-,-,"$168,713",100%
"1,309",Teen Angels: el Adios 3D,"$168,161",-,-,"$168,161",100%
"1,310",Cowboys,"$165,280",-,-,"$165,280",100%
"1,311",Ask aglatir,"$163,990",-,-,"$163,990",100%
"1,312",Narco Cultura,"$163,690","$145,088",88.6%,"$18,602",11.4%
"1,313",We All Want What's Best for Her,"$162,391",-,-,"$162,391",100%
"1,314",Tepe'nin Usaklari,"$162,131",-,-,"$162,131",100%
"1,315",Satellite Boy,"$161,780",-,-,"$161,780",100%
"1,316",Hunt to Kill,"$160,867",-,-,"$160,867",100%
"1,317",Black Gospel,"$160,687",-,-,"$160,687",100%
"1,318",O Renascimento do Parto,"$160,582",-,-,"$160,582",100%
"1,319",Voltage Extraordinaire,"$160,000",-,-,"$160,000",100%
"1,320",Lost Place,"$159,828",-,-,"$159,828",100%
"1,321",Murder 3,"$159,798",-,-,"$159,798",100%
"1,322",Wounded,"$159,561",-,-,"$159,561",100%
"1,323",Milosc,"$159,106",-,-,"$159,106",100%
"1,324",We Are What We Are,"$159,047","$81,381",51.2%,"$77,666",48.8%
"1,325",Mother of George,"$157,937","$157,937",100%,-,-
"1,326",Sigo siendo,"$157,684",-,-,"$157,684",100%
"1,327",The Metropolitan Opera HD Live: Verdi: Rigoletto,"$157,058",-,-,"$157,058",100%
"1,328",Spike Island,"$157,036",-,-,"$157,036",100%
"1,329",LUV,"$156,996","$156,996",100%,-,-
"1,330","Die Frau, die sich traut","$155,994",-,-,"$155,994",100%
"1,331","Das Märchen von der Prinzessin, die unbedingt in einem Märchen vorkommen wollte","$155,990",-,-,"$155,990",100%
"1,332",The Barrens,"$155,339",-,-,"$155,339",100%
"1,333",Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"$152,791","$152,791",100%,-,-
"1,334",Snake & Mongoose,"$152,200","$152,200",100%,-,-
"1,335",Sputnik,"$152,194",-,-,"$152,194",100%
"1,336",Real Playing Game,"$151,448",-,-,"$151,448",100%
"1,337",Tasting Menu,"$150,718","$18,686",12.4%,"$132,032",87.6%
"1,338",Quizás Mañana,"$148,840",-,-,"$148,840",100%
"1,339","Guns, Girls and Gambling","$148,570",-,-,"$148,570",100%
"1,340",Go Grandriders,"$147,979",-,-,"$147,979",100%
"1,341",You Will Meet a Tall Dark Stranger 2013 Re-release,"$147,938",-,-,"$147,938",100%
"1,342",American Promise,"$146,702","$146,702",100%,-,-
"1,343",Macbeth,"$146,259",-,-,"$146,259",100%
"1,344",Fifty Years on Stage,"$146,202",-,-,"$146,202",100%
"1,345",The Punk Singer,"$146,000","$122,742",84.1%,"$23,258",15.9%
"1,346",Miss Violence,"$145,665",-,-,"$145,665",100%
"1,347",Rio 2096: A Story of Love and Fury,"$145,613",-,-,"$145,613",100%
"1,348",Am Hang,"$144,815",-,-,"$144,815",100%
"1,349",Nazaryyet Ammity,"$144,602",-,-,"$144,602",100%
"1,350","Kamen Rider OOO, Den-O, & All Riders: Let's Go Kamen Riders 2013 Re-release","$143,733",-,-,"$143,733",100%
"1,351",Blitzpatrollie,"$143,190",-,-,"$143,190",100%
"1,352",John Dies at the End,"$141,951","$141,951",100%,-,-
"1,353",Gallowwalkers,"$141,696",-,-,"$141,696",100%
"1,354",Things We Do for Love,"$140,349",-,-,"$140,349",100%
"1,355",Blindly in Love,"$139,924",-,-,"$139,924",100%
"1,356",Good Ol' Freda,"$138,811","$138,811",100%,-,-
"1,357","Iron Gate, the Exile of Peron","$138,794",-,-,"$138,794",100%
"1,358",Doctor Zhivago 2013 Re-release,"$138,448",-,-,"$138,448",100%
"1,359",The Puppet,"$138,023",-,-,"$138,023",100%
"1,360",Floating Skyscrapers,"$137,832",-,-,"$137,832",100%
"1,361",Heat 2013 Re-release,"$137,155",-,-,"$137,155",100%
"1,362",Is the Man Who Is Tall Happy?,"$137,042","$137,042",100%,-,-
"1,363",Morgana 2013 Re-release,"$136,053",-,-,"$136,053",100%
"1,364",The Third Half,"$135,571",-,-,"$135,571",100%
"1,365",Die Laaste Tango,"$134,786",-,-,"$134,786",100%
"1,366",Painless,"$134,299",-,-,"$134,299",100%
"1,367",La suerte en tus manos 2013 Re-release,"$133,959",-,-,"$133,959",100%
"1,368",Young Bao the Movie,"$132,935",-,-,"$132,935",100%
"1,369",Moon Man,"$131,705",-,-,"$131,705",100%
"1,370",In Hiding,"$130,680",-,-,"$130,680",100%
"1,371",Carmen,"$130,073",-,-,"$130,073",100%
"1,372",Rise of the Zombies,"$129,545",-,-,"$129,545",100%
"1,373",McCullin,"$129,365",-,-,"$129,365",100%
"1,374",Guadalquivir,"$129,136",-,-,"$129,136",100%
"1,375",Just the Wind,"$128,962",-,-,"$128,962",100%
"1,376",The Metropolitan Opera HD Live: Verdi: Un Ballo in Maschera,"$128,352",-,-,"$128,352",100%
"1,377",David Loman,"$127,999",-,-,"$127,999",100%
"1,378",Don't Click 2013 Re-release,"$127,971",-,-,"$127,971",100%
"1,379",Zweisitzrakete,"$127,853",-,-,"$127,853",100%
"1,380",Computer Chess,"$127,852","$102,041",79.8%,"$25,811",20.2%
"1,381",Theeya Velai Seiyyanum Kumaru,"$127,603",-,-,"$127,603",100%
"1,382",The Return of Buratino,"$127,568",-,-,"$127,568",100%
"1,383",A Band Called Death,"$127,257","$127,257",100%,-,-
"1,384",1911 2013 Re-release,"$126,983",-,-,"$126,983",100%
"1,385",Eskil & Trinidad,"$126,323",-,-,"$126,323",100%
"1,386",Love Me,"$125,932",-,-,"$125,932",100%
"1,387",Europa Report,"$125,687","$125,687",100%,-,-
"1,388",Falsifier,"$125,348",-,-,"$125,348",100%
"1,389",Spinning Plates,"$124,856","$112,449",90.1%,"$12,407",9.9%
"1,390",Spooks and Spirits,"$124,757",-,-,"$124,757",100%
"1,391",Final: The Rapture,"$124,561","$124,561",100%,-,-
"1,392",The Square,"$124,244","$124,244",100%,-,-
"1,393",Deed,"$124,192",-,-,"$124,192",100%
"1,394",Baztan,"$124,149",-,-,"$124,149",100%
"1,395",This House,"$120,916",-,-,"$120,916",100%
"1,396",Spark: A Burning Man Story,"$120,459","$120,459",100%,-,-
"1,397",Singh vs. Kaur,"$120,137",-,-,"$120,137",100%
"1,398",Blood Glacier,"$120,090",-,-,"$120,090",100%
"1,399",Piano Trojan,"$120,000",-,-,"$120,000",100%
"1,400",Süper incir,"$119,627",-,-,"$119,627",100%
"1,401",La Estrella,"$119,322",-,-,"$119,322",100%
"1,402",La scoperta dell'alba,"$118,999",-,-,"$118,999",100%
"1,403",Molly & Wors,"$118,215",-,-,"$118,215",100%
"1,404",Moroccan Gigolos,"$117,342",-,-,"$117,342",100%
"1,405",The Metropolitan Opera HD Live: Shostakovich: The Nose,"$116,978",-,-,"$116,978",100%
"1,406",Gimme the Loot,"$116,783","$104,442",89.4%,"$12,341",10.6%
"1,407",20.000 Besos,"$116,733",-,-,"$116,733",100%
"1,408",A Case of You,"$116,559","$4,187",3.6%,"$112,372",96.4%
"1,409",I Am Divine,"$115,739","$81,497",70.4%,"$34,242",29.6%
"1,410",The Metropolitan Opera HD Live: Tchaikovsky: Eugene Onegin,"$115,732",-,-,"$115,732",100%
"1,411",A Club After Dinner,"$115,665",-,-,"$115,665",100%
"1,412",Hunter x Hunter,"$114,796",-,-,"$114,796",100%
"1,413",The Metropolitan Opera HD Live: Donizetti: Maria Stuarda,"$114,462",-,-,"$114,462",100%
"1,414",Ain't in It for My Health: A Film About Levon Helm,"$113,966","$113,966",100%,-,-
"1,415",A Simple Life 2013 Re-release,"$113,178",-,-,"$113,178",100%
"1,416",A Common Man,"$112,633",-,-,"$112,633",100%
"1,417",Ankur Arora Murder Case,"$112,110",-,-,"$112,110",100%
"1,418",Una noche,"$111,903","$100,887",90.2%,"$11,016",9.8%
"1,419",Ummah - Unter Freunden,"$111,059",-,-,"$111,059",100%
"1,420",El secreto del medallón de jade,"$111,012",-,-,"$111,012",100%
"1,421",The Day That Lasted 21 Years,"$110,358",-,-,"$110,358",100%
"1,422",Jadoo,"$110,073",-,-,"$110,073",100%
"1,423",Dragon Guardians,"$109,145",-,-,"$109,145",100%
"1,424",Violet & Daisy,"$108,139","$17,186",15.9%,"$90,953",84.1%
"1,425",Bettie Page Reveals All,"$108,118","$108,118",100%,-,-
"1,426",Vijay and I,"$107,687",-,-,"$107,687",100%
"1,427",Lo que tiene el otro,"$107,296",-,-,"$107,296",100%
"1,428",In Their Skin,"$106,919",-,-,"$106,919",100%
"1,429",Raketeros,"$106,256",-,-,"$106,256",100%
"1,430",Big Star: Nothing Can Hurt Me,"$105,998","$105,998",100%,-,-
"1,431",Crush,"$105,473",-,-,"$105,473",100%
"1,432",La banda Picasso,"$104,894",-,-,"$104,894",100%
"1,433",Gold,"$104,688",-,-,"$104,688",100%
"1,434",The Investigator,"$103,739","$103,739",100%,-,-
"1,435",Pilgrim Hill,"$103,519",-,-,"$103,519",100%
"1,436",Stevie Nicks: In Your Dreams,"$103,028","$103,028",100%,-,-
"1,437","My Fathers, My Mother and Me","$102,120",-,-,"$102,120",100%
"1,438",Gelmeyen Bahar,"$102,095",-,-,"$102,095",100%
"1,439",Becoming Traviata,"$102,015","$62,652",61.4%,"$39,363",38.6%
"1,440",Blazing Saddles 2013 Re-release,"$101,481","$101,481",100%,-,-
"1,441",Goodbye Morocco,"$101,139",-,-,"$101,139",100%
"1,442",The United States of Autism,"$100,403","$100,403",100%,-,-
"1,443",One Track Heart: The Story of Krishna Das,"$100,401","$100,401",100%,-,-
"1,444",Something Good,"$99,978",-,-,"$99,978",100%
"1,445",6 Bullets,"$99,861",-,-,"$99,861",100%
"1,446",Life's a Breeze,"$99,668",-,-,"$99,668",100%
"1,447",45 Minutes to Ramallah,"$99,044",-,-,"$99,044",100%
"1,448",Stuur groete aan Mannetjies Roux,"$99,037",-,-,"$99,037",100%
"1,449",In Bloom,"$97,236","$56,092",57.7%,"$41,144",42.3%
"1,450",A Field in England,"$97,195","$32,846",33.8%,"$64,349",66.2%
"1,451",Leviathan,"$96,778","$76,202",78.7%,"$20,576",21.3%
"1,452",Singin' in the Rain 2013 Re-release,"$96,763","$96,763",100%,-,-
"1,453",Que Pena Tu Familia,"$96,371",-,-,"$96,371",100%
"1,454",Beautiful Creatures 2013 Re-release,"$96,089",-,-,"$96,089",100%
"1,455",Crazy Horse 2013 Re-release,"$95,112",-,-,"$95,112",100%
"1,456",The Metropolitan Opera HD Live: Handel: Giulio Cesare,"$94,944",-,-,"$94,944",100%
"1,457",Blind Intersections,"$94,920",-,-,"$94,920",100%
"1,458",Ded 005,"$94,783",-,-,"$94,783",100%
"1,459",100 Meter Leeuloop,"$94,436",-,-,"$94,436",100%
"1,460",Another Woman's Face,"$94,366",-,-,"$94,366",100%
"1,461",Blue Caprice,"$93,995","$93,995",100%,-,-
"1,462",Great White Shark,"$93,529",-,-,"$93,529",100%
"1,463",Will You Still Love Me Tomorrow?,"$93,046","$6,694",7.2%,"$86,352",92.8%
"1,464",Memory of the Dead,"$92,877",-,-,"$92,877",100%
"1,465",Hledá se prezident,"$92,223",-,-,"$92,223",100%
"1,466",Tom wa Jimi,"$92,202",-,-,"$92,202",100%
"1,467",A Pact,"$91,634",-,-,"$91,634",100%
"1,468",The Girl and Death,"$90,477",-,-,"$90,477",100%
"1,469",Evil Woman,"$90,124",-,-,"$90,124",100%
"1,470",King's Faith,"$90,106","$90,106",100%,-,-
"1,471",The Conquerors,"$89,451",-,-,"$89,451",100%
"1,472",Somebody Up There Likes Me,"$89,435","$89,435",100%,-,-
"1,473",Marafon,"$89,145",-,-,"$89,145",100%
"1,474",Relocos y repasados,"$89,085",-,-,"$89,085",100%
"1,475",My First Wedding 2013 Re-release,"$88,523",-,-,"$88,523",100%
"1,476",Jewtopia,"$88,327","$46,437",52.6%,"$41,890",47.4%
"1,477",Money for Nothing: Inside the Federal Reserve,"$88,045","$88,045",100%,-,-
"1,478",Naughty Jatts,"$87,084",-,-,"$87,084",100%
"1,479",You Got Served: Beat the World 2013 Re-release,"$87,017",-,-,"$87,017",100%
"1,480",I Loved You So Much,"$86,950",-,-,"$86,950",100%
"1,481",Muhalif baskan,"$86,171",-,-,"$86,171",100%
"1,482",Omission,"$83,109",-,-,"$83,109",100%
"1,483",Shopping,"$82,756",-,-,"$82,756",100%
"1,484",EXHIBITION: Vermeer and Music: The Art of Love and Leisure,"$82,461",-,-,"$82,461",100%
"1,485",Los pájaros se van con la muerte,"$81,920",-,-,"$81,920",100%
"1,486",Alone with You,"$81,494",-,-,"$81,494",100%
"1,487",Pompeii: Captured Love,"$81,382",-,-,"$81,382",100%
"1,488",Pseudo,"$81,196",-,-,"$81,196",100%
"1,489",Burning Bush,"$80,943","$16,731",20.7%,"$64,212",79.3%
"1,490",Disciple,"$80,741",-,-,"$80,741",100%
"1,491",Winnie Mandela,"$80,634","$80,634",100%,-,-
"1,492",For Better or Worse,"$80,111",-,-,"$80,111",100%
"1,493",Ramaiya Vastavaiya,"$80,108","$80,108",100%,-,-
"1,494",Jatt Boys Putt Jattan De,"$79,765",-,-,"$79,765",100%
"1,495",Aurangzeb,"$79,665",-,-,"$79,665",100%
"1,496",10 Rules for Falling in Love 2013 Re-release,"$79,645",-,-,"$79,645",100%
"1,497",Zone Pro Site: The Moveable Feast,"$79,643",-,-,"$79,643",100%
"1,498",Jayne Mansfield's Car,"$79,178","$14,836",18.7%,"$64,342",81.3%
"1,499",Concussion,"$78,957","$42,606",54%,"$36,351",46%
"1,500",Nganfa,"$78,427",-,-,"$78,427",100%
"1,501",Table No. 21,"$77,621","$46,720",60.2%,"$30,901",39.8%
"1,502",Mademoiselle C,"$76,621","$48,668",63.5%,"$27,953",36.5%
"1,503",Wish You Were Here 2013 Re-release,"$75,870","$46,347",61.1%,"$29,523",38.9%
"1,504",Umut Üzümleri,"$75,830",-,-,"$75,830",100%
"1,505",Afterparty,"$75,812",-,-,"$75,812",100%
"1,506",Into the White 2013 Re-release,"$75,747",$704,0.9%,"$75,043",99.1%
"1,507",Ting jian xia yu de sheng yin,"$75,212",-,-,"$75,212",100%
"1,508",Springsteen and I,"$74,906",-,-,"$74,906",100%
"1,509",Snabba Cash 2013 Re-release,"$74,788",-,-,"$74,788",100%
"1,510",Sadako 3D 2013 Re-release,"$74,736",-,-,"$74,736",100%
"1,511",AV Idol,"$73,469",-,-,"$73,469",100%
"1,512",Goltzius and the Pelican Company,"$73,393",-,-,"$73,393",100%
"1,513",Meryem,"$73,301",-,-,"$73,301",100%
"1,514",Paradise for the Damned,"$73,244",-,-,"$73,244",100%
"1,515",Kaewnee Huajaisan,"$73,235",-,-,"$73,235",100%
"1,516",La nostra vita 2013 Re-release,"$72,955",-,-,"$72,955",100%
"1,517",People in Places,"$72,946",-,-,"$72,946",100%
"1,518",Roseville,"$72,605",-,-,"$72,605",100%
"1,519",After Tiller,"$72,125","$72,125",100%,-,-
"1,520",An Oversimplification of Her Beauty,"$71,906","$71,906",100%,-,-
"1,521",As I Lay Dying,"$71,759","$16,697",23.3%,"$55,062",76.7%
"1,522",Giselle,"$71,754",-,-,"$71,754",100%
"1,523",Circles,"$71,617",-,-,"$71,617",100%
"1,524",The Four Agreements,"$71,463",-,-,"$71,463",100%
"1,525",Miluj ma alebo odid,"$71,130",-,-,"$71,130",100%
"1,526",Drei Stunden,"$70,842",-,-,"$70,842",100%
"1,527",Seasons of Gray,"$70,605","$70,605",100%,-,-
"1,528",Go for Sisters,"$70,495","$70,495",100%,-,-
"1,529",Pervoklashki,"$70,233",-,-,"$70,233",100%
"1,530",Xi Bai Po 2: Wang Er Xiao,"$70,000",-,-,"$70,000",100%
"1,531",Viaje a Surtsey,"$69,481",-,-,"$69,481",100%
"1,532",Welcome to Argentina,"$69,186",-,-,"$69,186",100%
"1,533",Bajatey Raho,"$69,085","$55,397",80.2%,"$13,688",19.8%
"1,534",All Things to All Men,"$68,859",-,-,"$68,859",100%
"1,535",Maidentrip,"$68,243","$68,243",100%,-,-
"1,536",Your Beauty Is Worth Nothing,"$67,876",-,-,"$67,876",100%
